Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"Assembly-CSharp.dll!::EnviroSky.ValidateParameters()";0.0021;0.0018;0.0076;1421;1282;1393;5;5;0.673300000373274;0.002244333;0.002;0.0023;300;1;1;1;300;1147;0.0018;0.0076;1282;1393;0.0022
"mscorlib.dll!System::Enum.get_value()";0.0021;0.0021;0.0021;1446;1446;1446;24;24;0.00210000004153699;0.0021;0.0021;0.0021;3;3;3;3;1;1446;0.0005;0.001;1446;1446;0
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::GraphicsFormatUtility.IsStencilFormat()";0.0021;0.0017;0.006399999;1175;1427;1446;17;20;0.650699981459184;0.002169;0.002;0.0022;3919;13;13;32;300;1147;0;0.0041;1150;1153;0.0024
"Crest.dll!Crest::BufferedData`1.Flip()";0.0021;0.0015;0.0121;1282;1385;1351;7;11;0.703299981716555;0.002344333;0.002;0.0023;3600;12;12;12;300;1147;0;0.0054;1149;1172;0.002
"mscorlib.dll!System::RuntimeTypeHandle.GetBaseType()";0.0021;0.0021;0.0021;1446;1446;1446;22;27;0.00209999993967358;0.0021;0.0021;0.0021;9;9;9;9;1;1446;0.0001;0.0008;1446;1446;0
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.get_renderTargetFormat()";0.002099999;0.0016;0.006499997;1164;1148;1446;16;19;0.631699984252919;0.002105667;0.001999999;0.0022;7224;24;24;48;300;1147;0;0.0033;1147;1365;0.0021
"UnityEngine.ParticleSystemModule.dll!::EmissionModule..ctor()";0.002099999;0.0016;0.004999998;1255;1175;1231;9;9;0.635699983948143;0.002119;0.001999999;0.0022;7200;24;24;24;300;1147;0;0.0029;1147;1388;0.002099999
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.set_isLastPass()";0.002099999;0.0014;0.007099997;1338;1229;1387;14;14;0.661899982347677;0.002206333;0.001999999;0.0023;6923;23;23;46;300;1147;0;0.0053;1147;1178;0.002099999
"Unity.RenderPipelines.Universal.Runtime.dll!::BlockRange.get_Current()";0.002099999;0.0013;0.008899997;1384;1269;1235;14;14;0.677099983739026;0.002257;0.001999999;0.0022;6622;22;22;44;300;1147;0;0.0066;1147;1235;0.0022
"UnityEngine.CoreModule.dll!UnityEngine::Object..ctor()";0.002099999;0.002099999;0.002099999;1446;1446;1446;19;22;0.00209999994694954;0.0021;0.002099999;0.002099999;21;21;21;21;1;1446;0;0.0002;1446;1446;0
"Boxophobic.TheVegetationEngine.Runtime.dll!TheVegetationEngine::TVEGlobalVolume.ExecuteRenderBuffers()";0.002;0.0017;0.007;1236;1331;1380;5;5;0.612600004998967;0.002042;0.0019;0.0021;300;1;1;1;300;1147;0.0017;0.007;1331;1380;0.0019
"EarlyUpdate.UpdatePreloading";0.002;0.0016;0.0374;1241;1159;1188;2;2;0.663600000320002;0.002212;0.0018;0.0022;300;1;1;1;300;1147;0.0016;0.0374;1159;1188;0.0025
"PreUpdate.WindUpdate";0.002;0.0014;0.0066;1275;1293;1413;2;2;0.627699999487959;0.002092333;0.0018;0.0023;300;1;1;1;300;1147;0.0014;0.0066;1293;1413;0.0027
"Crest.dll!Crest::SimSettingsAnimatedWaves.AddToSettingsHash()";0.002;0.0016;0.012;1293;1147;1340;7;7;0.63870000524912;0.002129;0.0019;0.0021;300;1;1;1;300;1147;0.0016;0.012;1147;1340;0.0025
"Assembly-CSharp.dll!::LeanTween.init()";0.002;0.0016;0.0154;1300;1266;1198;6;8;0.630699991015717;0.002102333;0.0019;0.0022;900;3;3;3;300;1147;0.0002;0.0055;1151;1198;0.0027
"MeshRendererPrepareDispatchUpdate";0.002;0.0015;0.0073;1304;1187;1163;4;17;0.655599989229813;0.002185333;0.0019;0.0022;1503;5;5;8;300;1147;0.0001;0.0056;1299;1163;0.0021
"ClipperRegistry.Cull";0.002;0.0015;0.0131;1310;1334;1361;9;9;0.649500000174157;0.002165;0.0019;0.0022;300;1;1;1;300;1147;0.0015;0.0131;1334;1361;0.0021
"UnityEngine.CoreModule.dll!UnityEngine::Material.SetMatrixArrayImpl()";0.002;0.0017;0.0068;1313;1268;1446;17;17;0.62190000526607;0.002073;0.0019;0.0021;301;1;1;2;300;1147;0.0017;0.0066;1268;1418;0.0023
"mscorlib.dll!System::Array.FastCopy()";0.002;0.0016;0.0071;1315;1297;1362;6;23;0.638299988801009;0.002127667;0.0019;0.0022;604;2;2;6;300;1147;0.0002;0.0065;1446;1362;0.0024
"Crest.dll!Crest::ShapeWaves.get_IsGlobalWaves()";0.002;0.0018;0.0072;1379;1297;1284;8;12;0.63770001224475;0.002125667;0.002;0.0021;600;2;2;2;300;1147;0.0008;0.0062;1297;1284;0.0021
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::ColorUtils.ColorBalanceToLMSCoeffs()";0.002;0.0017;0.0118;1385;1159;1189;18;18;0.65460000524763;0.002182;0.0019;0.0022;301;1;1;2;300;1147;0.0017;0.0118;1159;1189;0.0022
"Assembly-CSharp.dll!::UCE_UI_InfoBox.Update()";0.002;0.0018;0.0053;1399;1149;1179;4;4;0.642600004095584;0.002142;0.0019;0.0022;300;1;1;1;300;1147;0.0018;0.0053;1149;1179;0.0021
"EarlyUpdate.ExecuteMainThreadJobs";0.002;0.0014;0.0191;1403;1149;1410;2;2;0.682899998151697;0.002276333;0.0018;0.0023;300;1;1;1;300;1147;0.0014;0.0191;1149;1410;0.0018
"UnityEngine.CoreModule.dll!UnityEngine::Rect.Contains()";0.002;0.0016;0.0075;1425;1273;1156;5;5;0.645600001444109;0.002152;0.0019;0.0022;300;1;1;1;300;1147;0.0016;0.0075;1273;1156;0.0022
"Loading.IsObjectAvailable";0.002;0.002;0.002;1446;1446;1446;23;25;0.0020000000949949;0.002;0.002;0.002;2;2;2;2;1;1446;0.001;0.001;1446;1446;0
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetGlobalMatrix_Injected()";0.002;0.0015;0.0054;1156;1374;1231;17;20;0.602699999253673;0.002009;0.0018;0.0021;2107;7;7;14;300;1147;0.0001;0.0035;1147;1231;0.0021
"UnityEngine.CoreModule.dll!UnityEngine::Behaviour.get_isActiveAndEnabled()";0.002;0.0005;0.0071;1159;1446;1249;6;11;0.60599998269754;0.00202;0.0018;0.0021;1780;6;1;6;300;1147;0.0001;0.0054;1158;1249;0.0021
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::StateEvent.FromUnchecked()";0.002;0.0004;0.003599999;1179;1180;1214;9;9;0.16539999654924;0.001778495;0.0011;0.0024;601;7;1;13;93;1153;0.0002;0.0009;1153;1171;0.0012
"Unity.RenderPipelines.Universal.Runtime.dll!Beautify.Universal::Beautify.IsActive()";0.002;0.0015;0.0116;1193;1191;1180;16;18;0.624899993577856;0.002083;0.0018;0.0021;903;3;3;6;300;1147;0.0002;0.0108;1148;1180;0.002
"UnityEngine.VRModule.dll!UnityEngine.XR::XRSettings.get_enabled()";0.002;0.0016;0.0067;1193;1184;1301;16;18;0.614899987442186;0.002049667;0.0019;0.0021;1806;6;6;12;300;1147;0.0001;0.0055;1149;1301;0.0019
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetComputeBufferParam()";0.002;0.0015;0.0181;1206;1214;1446;10;10;0.639999993902165;0.002133333;0.0019;0.0021;630;2;2;20;300;1147;0.0003;0.0075;1149;1247;0.0019
"UnityEngine.CoreModule.dll!UnityEngine::RenderTexture.get_depthStencilFormat()";0.002;0.0016;0.0071;1228;1232;1442;18;18;0.644099985132925;0.002147;0.0019;0.0021;602;2;2;4;300;1147;0.0005;0.0065;1232;1442;0.002
"Crest.dll!Crest::OceanRenderer.get_TimeProvider()";0.002;0.0017;0.0072;1232;1179;1365;7;11;0.615899979195092;0.002053;0.0019;0.002;900;3;3;3;300;1147;0.0005;0.0059;1148;1365;0.0046
"UnityEngine.CoreModule.dll!UnityEngine::Screen.get_height()";0.002;0.0013;0.0092;1239;1445;1165;5;11;0.647099981462816;0.002157;0.0019;0.0021;1196;4;3;4;300;1147;0.0002;0.0078;1198;1165;0.0023
"UnityEngine.UI.dll!UnityEngine.UI.Collections::IndexedSet`1.Clear()";0.002;0.0015;0.0073;1245;1334;1293;9;9;0.64829999266658;0.002161;0.0018;0.0022;600;2;2;2;300;1147;0.0004;0.0064;1314;1185;0.0019
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::RenderTargetBufferSystem.Clear()";0.002;0.0017;0.0072;1398;1383;1175;15;15;0.637099985673558;0.002123667;0.002;0.0021;602;2;2;4;300;1147;0.0005;0.0066;1371;1175;0.0022
"mscorlib.dll!System::ValueType.InternalEquals()";0.002;0.0016;0.0076;1432;1309;1424;12;22;0.685299986624159;0.002284333;0.0019;0.0022;624;2;2;26;300;1147;0.0001;0.007;1446;1424;0.0021
"mscorlib.dll!System::Enum.InternalGetUnderlyingType()";0.002;0.002;0.002;1446;1446;1446;20;25;0.00199999992764788;0.002;0.002;0.002;9;9;9;9;1;1446;0.0001;0.0006;1446;1446;0
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Min()";0.002;0.0015;0.008899998;1191;1187;1184;5;21;0.632299984827114;0.002107667;0.001899999;0.0021;5409;18;18;27;300;1147;0;0.0068;1147;1184;0.0021
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.get_depthStoreAction()";0.002;0.0014;0.006699997;1241;1248;1446;18;18;0.62199998433789;0.002073333;0.001899999;0.0022;6622;22;22;44;300;1147;0;0.0029;1147;1294;0.001999999
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.get_renderTargetSampleCount()";0.001999999;0.0014;0.008699998;1376;1348;1435;15;15;0.633699984638952;0.002112333;0.0018;0.0022;7523;25;25;48;300;1147;0;0.0066;1147;1435;0.001899999
"UnityEngine.CoreModule.dll!UnityEngine::Vector3Int.get_x()";0.001999999;0.0014;0.006899999;1433;1304;1446;8;10;0.631899984873598;0.002106333;0.0018;0.0021;6600;22;22;22;300;1147;0;0.0043;1147;1446;0.001899999
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.SetViewport_Injected()";0.0019;0.0015;0.0066;1153;1203;1383;21;21;0.569099991371331;0.001897;0.0018;0.002;1505;5;5;10;300;1147;0.0001;0.0054;1149;1383;0.0018
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP()";0.0019;0.0013;0.0074;1259;1168;1174;2;2;0.598100001108833;0.001993667;0.0018;0.002;301;1;1;2;300;1147;0.0013;0.0074;1168;1174;0.0019
"UnityEngine.CoreModule.dll!UnityEngine::Quaternion.Internal_ToEulerRad_Injected()";0.0019;0.0015;0.0029;1264;1225;1446;8;8;0.571700001251884;0.001905667;0.0017;0.002;300;1;1;1;300;1147;0.0015;0.0029;1225;1446;0.002
"mscorlib.dll!System.Collections.Generic::Dictionary`2.Add()";0.0019;0.0014;0.0175;1282;1309;1446;8;16;0.623199997789925;0.002077333;0.0017;0.0021;607;2;2;9;300;1147;0.0004;0.0065;1148;1371;0.0018
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.get_mousePosition()";0.0019;0.001;0.0063;1304;1443;1229;6;10;0.580799999675946;0.001936;0.0018;0.002;892;3;1;3;300;1147;0.0003;0.0055;1147;1229;0.0021
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.op_Inequality()";0.0019;0.0014;0.0048;1334;1443;1270;5;16;0.591599979437888;0.001972;0.0018;0.0021;1197;4;3;4;300;1147;0.0002;0.0035;1199;1270;0.0025
"TimeUpdate.WaitForLastPresentationAndUpdateTime";0.0019;0.0012;0.0072;1337;1291;1223;2;2;0.615700000547804;0.002052333;0.0018;0.0021;300;1;1;1;300;1147;0.0012;0.0072;1291;1223;0.0019
"Animators.SortWriteJob";0.0019;0.0015;0.0044;1348;1151;1431;5;5;0.587800004141172;0.001959333;0.0018;0.002;600;2;2;2;300;1147;0;0.0042;1148;1425;0.0019
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::UniversalRenderPipeline.InitializePostProcessingData()";0.0019;0.0016;0.0094;1357;1181;1403;12;12;0.609600002644584;0.002032;0.0018;0.002;301;1;1;2;300;1147;0.0016;0.0094;1181;1403;0.0022
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::AdditionalLightsShadowCasterPass.OnCameraCleanup()";0.0019;0.0016;0.0084;1362;1208;1268;15;15;0.62480000348296;0.002082667;0.0018;0.002;301;1;1;2;300;1147;0.0016;0.0084;1208;1268;0.0017
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::AsyncGPUReadbackRequest.IsDone()";0.0019;0.0013;0.0068;1368;1388;1293;5;6;0.572399995289743;0.001908;0.0017;0.0021;900;3;3;3;300;1147;0.0002;0.006;1156;1293;0.0021
"AwesomeTechnologies.VegetationStudioPro.Runtime.dll!AwesomeTechnologies.VegetationSystem::VegetationStudioCamera.GetCameraPosition()";0.0019;0.0017;0.0071;1372;1165;1215;7;7;0.590700007742271;0.001969;0.0019;0.002;300;1;1;1;300;1147;0.0017;0.0071;1165;1215;0.0021
"UnityEngine.CoreModule.dll!UnityEngine::Matrix4x4.get_zero()";0.0019;0.0018;0.0072;1394;1154;1400;20;20;0.602200012421235;0.002007333;0.0019;0.002;301;1;1;2;300;1147;0.0018;0.0072;1154;1400;0.0021
"mscorlib.dll!Mono::SafeGPtrArrayHandle..ctor()";0.0019;0.0019;0.0019;1446;1446;1446;22;22;0.00189999997382984;0.0019;0.0019;0.0019;3;3;3;3;1;1446;0.0005;0.0008;1446;1446;0
"mscorlib.dll!System::Type.get_IsExplicitLayout()";0.0019;0.0019;0.0019;1446;1446;1446;24;24;0.00189999997382984;0.0019;0.0019;0.0019;3;3;3;3;1;1446;0.0005;0.0007;1446;1446;0
"UnityEngine.UIElementsModule.dll!::UpdaterArray.get_Item()";0.0019;0.0011;0.0211;1291;1233;1200;8;8;0.610299981570279;0.002034333;0.0017;0.0021;2107;7;7;14;300;1147;0.0001;0.0195;1147;1200;0.0023
"Unity.Collections.dll!Unity.Jobs::JobParallelIndexListExtensions.CheckReflectionDataCorrect()";0.0019;0.0015;0.0054;1305;1223;1249;9;9;0.589399979086011;0.001964667;0.0018;0.002;1800;6;6;6;300;1147;0.0002;0.0037;1147;1249;0.002
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::RenderTargetBufferSystem.GetBackBuffer()";0.0019;0.0016;0.0057;1375;1418;1446;12;14;0.572899990263977;0.001909667;0.0018;0.002;1204;4;4;8;300;1147;0.0002;0.0013;1148;1354;0.002
"UnityEngine.CoreModule.dll!UnityEngine::Quaternion.AngleAxis_Injected()";0.0019;0.0015;0.0048;1429;1220;1312;9;9;0.597899988097197;0.001993;0.0018;0.002;2100;7;7;7;300;1147;0.0001;0.0031;1147;1339;0.0024
"UnityEditor.CoreModule.dll!UnityEditor::ShaderGUIUtility.ExtractCustomEditorType()";0.0019;0.0019;0.0019;1446;1446;1446;16;16;0.00189999995927792;0.0019;0.0019;0.0019;6;6;6;6;1;1446;0.0002;0.0005;1446;1446;0
"UnityEditor.CoreModule.dll!UnityEditor::EditorApplication.get_isPaused()";0.0019;0.0012;0.0112;1164;1328;1446;6;8;0.582599985638808;0.001942;0.0016;0.0021;2135;7;6;21;300;1147;0;0.0042;1337;1192;0.0019
"mscorlib.dll!System::Object.virt_stelemref_sealed_class()";0.0019;0.0014;0.006999999;1199;1188;1372;16;17;0.653599985256733;0.002178667;0.0018;0.0021;3010;10;10;20;300;1147;0;0.0053;1147;1372;0.0017
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::ShaderTagId.get_id()";0.001899999;0.0014;0.0063;1152;1369;1296;20;21;0.578699985751882;0.001929;0.0017;0.001999999;6321;21;21;42;300;1147;0;0.003;1147;1247;0.0044
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::ScriptableRenderPass.get_depthOnly()";0.001899999;0.0012;0.005299998;1165;1435;1446;15;15;0.589599986189569;0.001965333;0.0017;0.001999999;6622;22;22;44;300;1147;0;0.0031;1147;1148;0.001899999
"UnityEditor.CoreModule.dll!UnityEditor::EditorWindow.get_titleContent()";0.001899999;0.0005;0.005099999;1320;1444;1292;8;10;0.585799985885387;0.001952667;0.0017;0.001999999;6244;21;7;21;300;1147;0;0.0029;1147;1254;0.0012
"Unity.InputSystem.dll!UnityEngine.InputSystem.LowLevel::NativeInputRuntime.get_currentTime()";0.0018;0.0014;0.0063;1178;1242;1245;7;10;0.551099994132528;0.001837;0.0017;0.002;900;3;3;3;300;1147;0.0003;0.0055;1149;1245;0.002
"UnityEngine.CoreModule.dll!UnityEngine::Matrix4x4.Ortho_Injected()";0.0018;0.0015;0.007;1304;1148;1406;9;19;0.571599997521844;0.001905333;0.0018;0.002;2401;8;8;9;300;1147;0.0001;0.0055;1147;1406;0.0023
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.GetRenderTextureSupportedMSAASampleCount_Injected()";0.0018;0.0015;0.0129;1154;1147;1337;12;12;0.596899999422021;0.001989667;0.0016;0.0019;301;1;1;2;300;1147;0.0015;0.0129;1147;1337;0.0019
"Assembly-CSharp.dll!UnityEngine.Rendering.LWRP::EnviroBlitPassShafts.Setup()";0.0018;0.0014;0.0041;1240;1173;1446;15;15;0.54099999673781;0.001803333;0.0017;0.0019;602;2;2;4;300;1147;0.0004;0.0018;1153;1186;0.0019
"Loading.UpdatePreloading";0.0018;0.0014;0.0372;1246;1166;1188;3;3;0.608900000224821;0.002029667;0.0017;0.002;300;1;1;1;300;1147;0.0014;0.0372;1166;1188;0.0023
"Assembly-CSharp.dll!::DamageBarrierUI.Update()";0.0018;0.0016;0.0119;1269;1147;1439;4;4;0.580600001267157;0.001935333;0.0017;0.0019;300;1;1;1;300;1147;0.0016;0.0119;1147;1439;0.0018
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.get_supportsShadows()";0.0018;0.0014;0.0068;1270;1224;1172;14;14;0.555899991246406;0.001853;0.0017;0.0019;602;2;2;4;300;1147;0.0002;0.0065;1166;1172;0.0018
"Assembly-CSharp.dll!Lux_SRP_GrassDisplacement::GrassDisplacementRenderFeature.AddRenderPasses()";0.0018;0.0015;0.0115;1280;1288;1302;14;14;0.582200000411831;0.001940667;0.0017;0.0019;301;1;1;2;300;1147;0.0015;0.0115;1288;1302;0.0018
"Crest.dll!Crest::ShapeWaves.ReportDisplacement()";0.0018;0.0015;0.0117;1282;1363;1284;7;7;0.592200000421144;0.001974;0.0017;0.0019;300;1;1;1;300;1147;0.0015;0.0117;1363;1284;0.0018
"Profiler.CollectPhysics2DStats";0.0018;0.0013;0.0069;1284;1300;1216;3;3;0.558900000411086;0.001863;0.0017;0.002;300;1;1;1;300;1147;0.0013;0.0069;1300;1216;0.0017
"mscorlib.dll!System.Runtime::RuntimeImports._ecvt_s()";0.0018;0.0014;0.0081;1300;1150;1285;9;9;0.575300000724383;0.001917667;0.0017;0.002;300;1;1;1;300;1147;0.0014;0.0081;1150;1285;0.0018
"mscorlib.dll!System::Single.GetHashCode()";0.0018;0.0015;0.011;1302;1377;1348;8;13;0.566099985517212;0.001887;0.0017;0.0019;1500;5;5;5;300;1147;0.0002;0.0058;1147;1348;0.0019
"Assembly-CSharp.dll!::UCE_UI_BindpointPanel.Update()";0.0018;0.0014;0.0113;1316;1310;1198;4;4;0.587700000964105;0.001959;0.0017;0.002;300;1;1;1;300;1147;0.0014;0.0113;1310;1198;0.0019
"Unity.InputSystem.dll!UnityEngine.InputSystem.EnhancedTouch::Touch.get_activeTouches()";0.0018;0.0015;0.0069;1325;1165;1304;6;6;0.565500000375323;0.001885;0.0017;0.0019;300;1;1;1;300;1147;0.0015;0.0069;1165;1304;0.0019
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal::XRPass.UpdateOcclusionMesh()";0.0018;0.0013;0.0822;1346;1444;1394;10;10;0.703699998324737;0.002345667;0.0017;0.002;301;1;1;2;300;1147;0.0013;0.0822;1444;1394;0.002
"UnityEngine.CoreModule.dll!UnityEngine::NoAllocHelpers.ExtractArrayFromListT()";0.0018;0.0014;0.0115;1353;1187;1431;13;13;0.579700001049787;0.001932333;0.0017;0.002;300;1;1;1;300;1147;0.0014;0.0115;1187;1431;0.0018
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::Volume.get_profileRef()";0.0018;0.0016;0.005;1389;1187;1373;12;12;0.60839999691234;0.002028;0.0018;0.0019;1204;4;4;8;300;1147;0.0003;0.0035;1169;1373;0.0017
"mscorlib.dll!System.Reflection::MethodBase.get_IsStatic()";0.0018;0.0015;0.0121;1405;1207;1300;8;8;0.573900001938455;0.001913;0.0017;0.0019;300;1;1;1;300;1147;0.0015;0.0121;1207;1300;0.0022
"Assembly-CSharp.dll!::StaminaUI.Update()";0.0018;0.0015;0.0069;1411;1376;1294;4;4;0.58730000036303;0.001957667;0.0018;0.0019;300;1;1;1;300;1147;0.0015;0.0069;1376;1294;0.0019
"Crest.dll!Crest::RegisterLodDataInput`1.Update()";0.0018;0.0015;0.0117;1416;1258;1265;4;4;0.597900002147071;0.001993;0.0018;0.0019;300;1;1;1;300;1147;0.0015;0.0117;1258;1265;0.0021
"mscorlib.dll!System.Collections.Generic::ObjectEqualityComparer`1.IndexOf()";0.0018;0.0018;0.0018;1446;1446;1446;19;25;0.00179999995452818;0.0018;0.0018;0.0018;11;11;11;11;1;1446;0.0001;0.0002;1446;1446;0
"mscorlib.dll!System.Collections::Stack..ctor()";0.0018;0.0018;0.0018;1446;1446;1446;8;8;0.00179999996908009;0.0018;0.0018;0.0018;1;1;1;1;1;1446;0.0018;0.0018;1446;1446;0
"mscorlib.dll!System::Type.Equals()";0.0018;0.0018;0.0018;1446;1446;1446;23;23;0.00179999996908009;0.0018;0.0018;0.0018;3;3;3;3;1;1446;0.0005;0.0007;1446;1446;0
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::VisibleLight.get_lightType()";0.0018;0.0014;0.007299999;1408;1148;1159;12;20;0.593199985931278;0.001977333;0.0017;0.0019;5719;19;19;38;300;1147;0;0.0031;1147;1307;0.0049
"Unity.RenderPipelines.Universal.Runtime.dll!::RenderPassDescriptor..ctor()";0.0018;0.0012;0.008399998;1414;1418;1341;15;15;0.578899985870521;0.001929667;0.0017;0.001999999;6622;22;22;44;300;1147;0;0.0066;1147;1341;0.0017
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutEntry.get_marginHorizontal()";0.0017;0.0015;0.0069;1389;1151;1332;6;6;0.559599999163765;0.001865333;0.0017;0.0018;900;3;3;3;300;1147;0.0004;0.0058;1148;1332;0.0016
"mscorlib.dll!System::Type.get_IsSealed()";0.0017;0.0017;0.0017;1446;1446;1446;21;21;0.00170000002253801;0.0017;0.0017;0.0017;3;3;3;3;1;1446;0.0005;0.0007;1446;1446;0
"Assembly-CSharp.dll!::UINpcDialogue_DialogueSystem.Update()";0.0017;0.0014;0.0067;1177;1151;1208;4;4;0.54109999909997;0.001803667;0.0016;0.0018;300;1;1;1;300;1147;0.0014;0.0067;1151;1208;0.0016
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInput.GetMouseButtonDown()";0.0017;0.0007;0.0047;1188;1444;1185;6;10;0.525499987779767;0.001751667;0.0017;0.0018;1188;4;1;4;300;1147;0.0002;0.0036;1164;1185;0.0019
"Unity.RenderPipelines.Universal.Runtime.dll!UnityEngine.Rendering.Universal.Internal::PostProcessPass.OnCameraSetup()";0.0017;0.0015;0.0059;1214;1168;1446;14;14;0.521899997722358;0.001739667;0.0016;0.0017;301;1;1;2;300;1147;0.0015;0.0049;1168;1442;0.0018
"Unity.InputSystem.dll!UnityEngine.InputSystem::Mouse.MakeCurrent()";0.0017;0.0014;0.0036;1219;1278;1184;7;7;0.161199999274686;0.001733333;0.0016;0.0018;93;1;1;1;93;1153;0.0014;0.0036;1278;1184;0.0018
"mscorlib.dll!System.Reflection::MonoMethodInfo.get_method_info()";0.0017;0.0011;0.007;1237;1349;1312;11;12;0.523399994744977;0.001744667;0.0015;0.0019;600;2;2;2;300;1147;0.0001;0.0068;1147;1312;0.0021
"UnityEngine.CoreModule.dll!UnityEngine::Transform.set_localRotation()";0.0017;0.0012;0.0067;1239;1394;1299;7;7;0.524699998437427;0.001749;0.0016;0.0018;300;1;1;1;300;1147;0.0012;0.0067;1394;1299;0.0016
"UMA_Core.dll!UMA::UMAGeneratorBuiltin.CheckRenderTextures()";0.0017;0.0014;0.0034;1248;1169;1446;5;5;0.514099998516031;0.001713667;0.0016;0.0018;300;1;1;1;300;1147;0.0014;0.0034;1169;1446;0.0019
"mscorlib.dll!System.Collections.Generic::List`1.AddRange()";0.0017;0.0013;0.0118;1270;1423;1289;5;5;0.529499998665415;0.001765;0.0016;0.0018;300;1;1;1;300;1147;0.0013;0.0118;1423;1289;0.0015
"mscorlib.dll!System.Runtime.InteropServices::Marshal.SizeOf()";0.0017;0.0012;0.0134;1270;1179;1217;9;9;0.599899997701868;0.001999667;0.0016;0.0019;300;1;1;1;300;1147;0.0012;0.0134;1179;1217;0.0019
"Crest.dll!Crest::LodDataMgrFlow.get_s_nullTexture()";0.0017;0.0014;0.0453;1291;1239;1202;11;11;0.612299996777438;0.002041;0.0016;0.0018;315;1;1;10;300;1147;0.0011;0.0453;1196;1202;0.0019
"Physics2D.Simulate";0.0017;0.001;0.0137;1291;1225;1446;3;3;0.596999995614169;0.00199;0.0014;0.0024;449;1;1;16;300;1147;0.0003;0.0063;1196;1266;0.0017
"Assembly-CSharp.dll!::DamageShieldUI.Update()";0.0017;0.0015;0.0064;1331;1278;1193;4;4;0.544299998669885;0.001814333;0.0016;0.0018;300;1;1;1;300;1147;0.0015;0.0064;1278;1193;0.0017
"Unity.InputSystem.dll!UnityEngine.InputSystem.Utilities::MemoryHelpers.MemCmpBitRegion()";0.0017;0.0013;0.006;1338;1168;1340;11;11;0.553699999116361;0.001845667;0.0015;0.0021;693;2;2;3;300;1147;0.0004;0.0055;1147;1340;0.003
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.GetGraphicsUVStartsAtTop()";0.0017;0.0015;0.0067;1363;1202;1414;17;21;0.552499982950394;0.001841667;0.0017;0.0018;1806;6;6;12;300;1147;0.0001;0.0053;1148;1414;0.0016
"Assembly-CSharp.dll!::FuryUI.Update()";0.0017;0.0014;0.0062;1368;1166;1169;4;4;0.534199998248369;0.001780667;0.0016;0.0018;300;1;1;1;300;1147;0.0014;0.0062;1166;1169;0.0018
"UnityEngine.CoreModule.dll!UnityEngine::ReflectionProbe.get_defaultTextureHDRDecodeValues()";0.0017;0.0013;0.0115;1419;1415;1219;8;8;0.564499999745749;0.001881667;0.0016;0.0019;301;1;1;2;300;1147;0.0013;0.0115;1415;1219;0.0018
